Time,Channel A,Channel B
(s),(mV),(mV)

11.60800055,126.14820000,102.24920000
11.60850055,121.64680000,102.24920000
11.60900055,117.14530000,102.24920000
11.60950055,126.14820000,100.46080000
11.61000055,121.64680000,100.46080000
11.61050055,126.14820000,102.24920000
11.61100055,126.14820000,100.46080000
11.61150055,130.66500000,104.03760000
11.61200055,130.66500000,104.03760000
11.61250055,135.16650000,104.03760000
11.61300055,139.66800000,104.03760000
11.61350055,144.16940000,105.82600000
11.61400055,144.16940000,107.62050000
11.61450055,144.16940000,105.82600000
11.61500055,139.66800000,109.40890000
11.61550055,135.16650000,105.82600000
11.61600055,135.16650000,105.82600000
11.61650055,130.66500000,104.03760000
11.61700055,130.66500000,102.24920000
11.61750055,130.66500000,102.24920000
11.61800055,121.64680000,100.46080000
11.61850055,121.64680000,104.03760000
11.61900055,121.64680000,100.46080000
11.61950055,117.14530000,102.24920000
11.62000055,121.64680000,100.46080000
11.62050055,117.14530000,100.46080000
11.62100055,126.14820000,100.46080000
11.62150055,130.66500000,102.24920000
11.62200055,130.66500000,104.03760000
11.62250055,144.16940000,104.03760000
11.62300055,148.67090000,105.82600000
11.62350055,153.18770000,107.62050000
11.62400055,153.18770000,109.40890000
11.62450055,153.18770000,109.40890000
11.62500055,148.67090000,109.40890000
11.62550055,144.16940000,105.82600000
11.62600055,139.66800000,105.82600000
11.62650055,130.66500000,104.03760000
11.62700055,126.14820000,104.03760000
11.62750055,130.66500000,102.24920000
11.62800055,126.14820000,102.24920000
11.62850055,121.64680000,102.24920000
11.62900055,121.64680000,102.24920000
11.62950055,130.66500000,100.46080000
11.63000055,130.66500000,102.24920000
11.63050055,130.66500000,100.46080000
11.63100055,130.66500000,102.24920000
11.63150055,126.14820000,104.03760000
11.63200055,126.14820000,102.24920000
11.63250055,144.16940000,104.03760000
11.63300055,153.18770000,105.82600000
11.63350055,157.68910000,104.03760000
11.63400055,162.19060000,104.03760000
11.63450055,171.19360000,105.82600000
11.63500055,171.19360000,109.40890000
11.63550055,171.19360000,107.62050000
11.63600055,166.69210000,105.82600000
11.63650055,157.68910000,104.03760000
11.63700055,148.67090000,104.03760000
11.63750055,139.66800000,102.24920000
11.63800055,130.66500000,102.24920000
11.63850055,126.14820000,102.24920000
11.63900055,126.14820000,100.46080000
11.63950055,121.64680000,100.46080000
11.64000055,117.14530000,100.46080000
11.64050055,117.14530000,100.46080000
11.64100055,126.14820000,102.24920000
11.64150055,130.66500000,102.24920000
11.64200055,139.66800000,104.03760000
11.64250055,148.67090000,107.62050000
11.64300055,148.67090000,105.82600000
11.64350055,162.19060000,105.82600000
11.64400055,162.19060000,107.62050000
11.64450055,162.19060000,105.82600000
11.64500055,157.68910000,104.03760000
11.64550055,148.67090000,107.62050000
11.64600055,144.16940000,107.62050000
11.64650055,139.66800000,102.24920000
11.64700055,135.16650000,102.24920000
11.64750055,126.14820000,102.24920000
11.64800055,126.14820000,102.24920000
11.64850055,121.64680000,102.24920000
11.64900055,112.64380000,100.46080000
11.64950055,112.64380000,102.24920000
11.65000055,117.14530000,100.46080000
11.65050055,126.14820000,100.46080000
11.65100055,126.14820000,100.46080000
11.65150055,139.66800000,102.24920000
11.65200055,148.67090000,105.82600000
11.65250055,162.19060000,104.03760000
11.65300055,175.71030000,107.62050000
11.65350055,184.71330000,105.82600000
11.65400055,189.21480000,105.82600000
11.65450055,180.21180000,105.82600000
11.65500055,180.21180000,105.82600000
11.65550055,166.69210000,107.62050000
11.65600055,162.19060000,107.62050000
11.65650055,148.67090000,105.82600000
11.65700055,139.66800000,102.24920000
11.65750055,135.16650000,104.03760000
11.65800055,126.14820000,102.24920000
11.65850055,121.64680000,100.46080000
11.65900055,121.64680000,100.46080000
11.65950055,117.14530000,102.24920000
11.66000055,121.64680000,100.46080000
11.66050055,121.64680000,100.46080000
11.66100055,126.14820000,102.24920000
11.66150055,130.66500000,102.24920000
11.66200055,139.66800000,105.82600000
11.66250055,148.67090000,105.82600000
11.66300055,153.18770000,107.62050000
11.66350055,162.19060000,105.82600000
11.66400055,157.68910000,107.62050000
11.66450055,162.19060000,107.62050000
11.66500055,157.68910000,107.62050000
11.66550055,153.18770000,104.03760000
11.66600055,148.67090000,105.82600000
11.66650055,144.16940000,105.82600000
11.66700055,135.16650000,102.24920000
11.66750055,130.66500000,100.46080000
11.66800055,130.66500000,102.24920000
11.66850055,130.66500000,102.24920000
11.66900055,130.66500000,102.24920000
11.66950055,130.66500000,100.46080000
11.67000055,135.16650000,102.24920000
11.67050055,144.16940000,100.46080000
11.67100055,157.68910000,102.24920000
11.67150055,157.68910000,104.03760000
11.67200055,171.19360000,104.03760000
11.67250055,171.19360000,105.82600000
11.67300055,184.71330000,104.03760000
11.67350055,184.71330000,107.62050000
11.67400055,180.21180000,107.62050000
11.67450055,166.69210000,107.62050000
11.67500055,162.19060000,105.82600000
11.67550055,148.67090000,104.03760000
11.67600055,144.16940000,105.82600000
11.67650055,135.16650000,104.03760000
11.67700055,130.66500000,104.03760000
11.67750055,126.14820000,104.03760000
11.67800055,121.64680000,102.24920000
11.67850055,121.64680000,102.24920000
11.67900055,121.64680000,100.46080000
11.67950055,121.64680000,100.46080000
11.68000055,126.14820000,100.46080000
11.68050055,126.14820000,102.24920000
11.68100055,139.66800000,104.03760000
11.68150055,157.68910000,102.24920000
11.68200055,166.69210000,104.03760000
11.68250055,180.21180000,104.03760000
11.68300055,202.73440000,105.82600000
11.68350055,202.73440000,109.40890000
11.68400055,202.73440000,107.62050000
11.68450055,216.23890000,107.62050000
11.68500056,193.71620000,107.62050000
11.68550056,180.21180000,104.03760000
11.68600056,162.19060000,104.03760000
11.68650056,148.67090000,102.24920000
11.68700056,148.67090000,102.24920000
11.68750056,139.66800000,102.24920000
11.68800056,139.66800000,102.24920000
11.68850056,139.66800000,102.24920000
11.68900056,139.66800000,102.24920000
11.68950056,139.66800000,104.03760000
11.69000056,139.66800000,98.66634000
11.69050056,144.16940000,100.46080000
11.69100056,148.67090000,102.24920000
11.69150056,157.68910000,102.24920000
11.69200056,162.19060000,104.03760000
11.69250056,166.69210000,105.82600000
11.69300056,175.71030000,105.82600000
11.69350056,171.19360000,105.82600000
11.69400056,166.69210000,107.62050000
11.69450056,175.71030000,109.40890000
11.69500056,171.19360000,109.40890000
11.69550056,166.69210000,105.82600000
11.69600056,162.19060000,105.82600000
11.69650056,153.18770000,104.03760000
11.69700056,148.67090000,102.24920000
11.69750056,153.18770000,102.24920000
11.69800056,157.68910000,104.03760000
11.69850056,153.18770000,100.46080000
11.69900056,162.19060000,102.24920000
11.69950056,171.19360000,100.46080000
11.70000056,175.71030000,102.24920000
11.70050056,180.21180000,100.46080000
11.70100056,193.71620000,102.24920000
11.70150056,198.23300000,104.03760000
11.70200056,198.23300000,102.24920000
11.70250056,202.73440000,104.03760000
11.70300056,216.23890000,105.82600000
11.70350056,211.73740000,105.82600000
11.70400056,202.73440000,107.62050000
11.70450056,193.71620000,107.62050000
11.70500056,184.71330000,107.62050000
11.70550056,175.71030000,104.03760000
11.70600056,162.19060000,105.82600000
11.70650056,153.18770000,104.03760000
11.70700056,144.16940000,104.03760000
11.70750056,135.16650000,104.03760000
11.70800056,130.66500000,102.24920000
11.70850056,130.66500000,102.24920000
11.70900056,135.16650000,100.46080000
11.70950056,130.66500000,102.24920000
11.71000056,130.66500000,100.46080000
11.71050056,139.66800000,100.46080000
11.71100056,148.67090000,102.24920000
11.71150056,157.68910000,104.03760000
11.71200056,166.69210000,102.24920000
11.71250056,184.71330000,104.03760000
11.71300056,198.23300000,105.82600000
11.71350056,211.73740000,104.03760000
11.71400056,216.23890000,105.82600000
11.71450056,216.23890000,107.62050000
11.71500056,220.75560000,104.03760000
11.71550056,216.23890000,104.03760000
11.71600056,216.23890000,105.82600000
11.71650056,211.73740000,105.82600000
11.71700056,198.23300000,102.24920000
11.71750056,193.71620000,102.24920000
11.71800056,180.21180000,100.46080000
11.71850056,175.71030000,100.46080000
11.71900056,175.71030000,102.24920000
11.71950056,166.69210000,100.46080000
11.72000056,162.19060000,100.46080000
11.72050056,162.19060000,102.24920000
11.72100056,162.19060000,102.24920000
11.72150056,157.68910000,100.46080000
11.72200056,162.19060000,102.24920000
11.72250056,162.19060000,104.03760000
11.72300056,166.69210000,105.82600000
11.72350056,171.19360000,105.82600000
11.72400056,175.71030000,104.03760000
11.72450056,175.71030000,107.62050000
11.72500056,166.69210000,109.40890000
11.72550056,162.19060000,105.82600000
11.72600056,157.68910000,104.03760000
11.72650056,157.68910000,105.82600000
11.72700056,148.67090000,104.03760000
